sgRNAID	MFE
TSS2787TSS2788TSS2789TSS2790_37	0.0
TSS2787TSS2788TSS2789TSS2790_55	-1.6
TSS1373TSS1374TSS1375TSS1376TSS1377TSS1378TSS1379TSS1380TSS1381_104	-0.8
TSS1373TSS1374TSS1375TSS1376TSS1377TSS1378TSS1379TSS1380TSS1381_163	-1.4
TSS3152TSS3153TSS3154TSS3155TSS3156TSS3157TSS3158_73	-1.7
TSS3152TSS3153TSS3154TSS3155TSS3156TSS3157TSS3158_123	-3.1
TSS1105_16	0.0
TSS1105_36	-0.1
TSS1562TSS1563TSS1565TSS1566_27	0.0
ompNp4ompNp6_93	0.0
ompNp4ompNp6_143	0.0
TSS3069TSS3070TSS3072TSS3073_23	-0.8
lpoAp2_16	0.0
lpoAp2_37	-5.0
TSS2446TSS2447_42	0.0
TSS2446TSS2447_72	0.0
TSS332_31	-1.2
TSS332_56	-1.3
TSS4385TSS4386TSS4387TSS4388_69	-2.1
TSS4385TSS4386TSS4387TSS4388_102	-0.3
ycgGp7_23	0.0
ycgGp7_72	0.0
TSS4878TSS4879_52	-2.0
TSS4878TSS4879_85	-2.3
yaiZp_52	-1.9
yhiMp11_65	0.0
yhiMp11_66	0.0
TSS954TSS955_15	-6.6
TSS954TSS955_34	-2.7
dnaNp3dnaNp2_74	0.0
rlpAp7_37	-0.6
galRp_45	-0.7
TSS775TSS776_31	-2.8
TSS775TSS776_71	-1.1
TSS3951TSS3952_67	0.0
TSS3951TSS3952_78	-0.4
TSS1177_25	0.0
TSS1177_47	-0.3
TSS4579_4	-1.7
TSS4579_34	0.0
ycjDp5_26	-2.8
ycjDp5_46	-1.3
TSS5001_9	-3.4
TSS5001_52	0.0
TSS5116_67	-0.2
TSS4570_25	-3.0
TSS4570_59	-4.0
amiAp_50	-0.5
amiAp_60	0.0
TSS4576_55	-0.8
TSS4576_76	-0.6
TSS938_33	-0.2
TSS17_61	0.0
TSS17_79	-0.8
damp2_58	-2.1
yafNp_38	0.0
eddp1_31	0.0
eddp1_39	-5.0
yefMp_72	-0.7
TSS281TSS282TSS283TSS284TSS285_48	-0.2
TSS281TSS282TSS283TSS284TSS285_128	0.0
alrp1alrp2_118	-2.7
alrp1alrp2_125	0.0
hslOp3hslOp4_21	-0.4
hslOp3hslOp4_38	-0.2
ybcWp7_14	0.0
ybcWp7_28	0.0
mmuPp7_49	0.0
mmuPp5_66	-1.4
TSS4688_71	-3.1
TSS4688_76	-5.7
yhjJp_50	-1.2
TSS2140_27	-8.1
TSS2140_76	0.0
TSS3439_42	0.0
TSS3439_57	-5.4
TSS3435_42	-1.9
TSS3435_53	-0.9
trmAp_78	0.0
feaRp2_6	-1.4
TSS249TSS250TSS251TSS252TSS253_118	-2.9
aqpZp3_41	0.0
TSS3430_2	-2.1
TSS3433_51	-3.5
TSS5175_33	0.0
TSS5175_41	-1.5
moaAp1_7	-1.3
moaAp1_36	0.0
TSS5047TSS5048_27	-1.2
TSS5047TSS5048_71	-0.4
TSS2454_71	-2.7
TSS2454_72	-3.7
ghoSp_43	-0.6
ghoSp_44	-0.6
ompCp2_65	0.0
frlAp13_25	-2.7
sthAp_31	0.0
sthAp_61	-0.5
TSS3782TSS3783TSS3784_42	0.0
nrdDp_19	-1.7
TSS504TSS505TSS506_41	0.0
TSS504TSS505TSS506_42	0.0
ftsHp1_27	-0.3
ftsHp1_69	-0.6
TSS4199_32	-1.3
patAp_29	-1.9
patAp_45	-1.6
infCp_39	0.0
infCp_71	0.0
TSS4191_38	-0.9
TSS4191_68	-1.8
TSS3508_25	-0.1
TSS345_12	0.0
TSS345_36	-0.5
TSS4209_40	-0.3
TSS4209_53	0.0
TSS3501_27	-0.8
TSS3501_76	-2.5
purRp_46	0.0
purRp_54	-3.5
TSS3505_1	-0.5
TSS3505_16	0.0
greAp2_28	0.0
greAp2_38	-2.3
TSS4201_67	-1.5
TSS4201_68	0.0
yehLp3_34	0.0
yehLp3_36	0.0
pgpCp_41	-0.8
pgpCp_49	-0.1
TSS4857TSS4858TSS4859TSS4860TSS4861_81	-1.4
TSS4857TSS4858TSS4859TSS4860TSS4861_86	-0.7
cptBp_57	0.0
cptBp_60	0.0
TSS1521TSS1522_52	0.0
kchp_52	-0.6
kchp_67	-0.2
yejGp8_73	-0.2
TSS3294_37	-0.2
TSS3294_43	-4.6
TSS975TSS976_38	-3.4
TSS3299_26	0.0
TSS3299_29	-0.3
agrBp_37	-0.1
agrBp_43	0.0
TSS4999_23	-0.6
TSS4999_26	-1.4
rsePp_30	-0.3
rsePp_43	0.0
TSS3343TSS3344_74	0.0
TSS3343TSS3344_77	0.0
pldAp_57	0.0
ydcNp5_18	-0.4
TSS1256TSS1257_4	-2.1
TSS1256TSS1257_36	-4.1
TSS3341_12	0.0
TSS3341_55	0.0
yjfZp8_43	0.0
TSS2748_3	0.0
TSS2748_67	0.0
ynfNp5_50	0.0
ynfNp5_67	-0.8
insKp_28	0.0
insKp_72	0.0
pabBp6_61	0.0
TSS2746_34	0.0
TSS3348_32	0.0
TSS3348_53	-0.6
TSS2740_31	-0.5
TSS2740_38	-2.2
TSS2743_68	-0.7
yjiYp_70	0.0
TSS2565_55	-0.9
TSS2561_20	-0.2
TSS2561_70	0.0
TSS2563_32	0.0
TSS2563_42	-0.1
TSS3518TSS3519TSS3520TSS3521_110	-4.5
TSS3518TSS3519TSS3520TSS3521_137	0.0
TSS3010TSS3011_79	0.0
cldp10_1	-1.3
cldp10_79	0.0
TSS1623TSS1624TSS1625TSS1626TSS1627TSS1628TSS1629TSS1630TSS1631TSS1632_3	0.0
TSS1623TSS1624TSS1625TSS1626TSS1627TSS1628TSS1629TSS1630TSS1631TSS1632_167	-1.4
yaaWp3_44	-2.8
TSS4TSS5_21	0.0
TSS4TSS5_43	-0.4
ffsp5_47	-3.2
fhuEp_24	0.0
TSS1151TSS1154TSS1155_51	-0.8
yneEp7_38	0.0
TSS3402TSS3403TSS3404_85	-1.3
TSS3402TSS3403TSS3404_91	-1.6
pqiAp2_5	-2.4
pqiAp2_8	-0.7
bhsAp9_37	0.0
yfaEp1yfaEp2_41	-0.5
yfaEp1yfaEp2_58	0.0
ulaGp_29	-1.6
ulaGp_52	0.0
TSS3901TSS3902TSS3903TSS3904TSS3905_50	-0.7
TSS3901TSS3902TSS3903TSS3904TSS3905_215	-0.3
ydcXp1ydcXp7_43	0.0
dsbAp_57	-0.1
TSS2490TSS2491TSS2492TSS2493TSS2494TSS2495TSS2496_163	0.0
ogrKp5_74	0.0
TSS1487_10	-4.9
TSS1487_43	-4.6
pepAp2_71	0.0
relAp4_1	-3.8
relAp4_63	-0.5
mqsAp9_30	-0.6
ppdAp_25	-3.3
ppdAp_39	-0.6
mntHp_45	0.0
mntHp_68	-1.0
TSS3160_12	-7.5
TSS3160_13	-7.7
TSS993TSS994TSS995_34	-0.8
TSS993TSS994TSS995_61	0.0
TSS1804_31	-0.9
TSS1804_40	-0.2
TSS1802_23	0.0
TSS488_34	0.0
TSS488_46	0.0
yraRp6_18	0.0
yraRp6_58	-0.8
TSS1808_33	0.0
TSS3713TSS3714TSS3715TSS3716TSS3717TSS3718TSS3719TSS3720_117	0.0
metTp_55	-2.6
metTp_72	-2.8
nadEp_65	0.0
alsKp1_2	-1.0
alsKp1_57	-5.3
TSS3255TSS3256TSS3257TSS3258TSS3259_125	-4.5
TSS3255TSS3256TSS3257TSS3258TSS3259_142	-1.2
cmkp_42	-2.9
cmkp_72	0.0
TSS1841_7	-0.4
TSS789_26	-3.6
TSS789_74	-1.0
lplTp3_78	0.0
glnEp1glnEp5glnEp6_90	-1.0
glnEp1glnEp5glnEp6_94	-2.8
fumBp_42	0.0
fumBp_73	0.0
TSS1660_9	-2.0
TSS1660_28	0.0
trgp1_36	-0.2
trgp1_75	-0.1
exuTp1_43	0.0
exuTp1_55	0.0
topAp3topAp4topAp5_46	-4.3
TSS1510TSS1511_28	-4.9
TSS1510TSS1511_64	-2.0
katEp_32	0.0
katEp_38	-3.8
TSS2960_33	-0.7
TSS2960_51	-2.1
ybbNp2_44	0.0
ybbNp2_45	0.0
TSS2962_42	-0.9
TSS2962_48	0.0
ygfUp6_70	-1.1
TSS155_24	-0.7
TSS1243_24	0.0
TSS1243_41	0.0
sfsAp_23	-2.4
sfsAp_46	-3.5
TSS1246_8	-6.0
TSS1246_38	-2.1
TSS971TSS972_16	-0.6
TSS971TSS972_85	0.0
TSS1248_27	-2.3
TSS1248_38	-0.4
TSS2059TSS2060_10	-0.5
TSS2059TSS2060_17	-1.3
ymdAp7_1	-0.8
ymdAp7_5	0.0
TSS2030_15	-1.2
TSS2030_50	0.0
glgSp1glgSp2_61	0.0
rodZp2_79	0.0
TSS2512TSS2513_14	-4.2
TSS2512TSS2513_22	-1.3
TSS1039TSS1040_7	0.0
TSS1039TSS1040_100	0.0
yhaKp4yhaKp5_31	-1.4
yhaKp4yhaKp5_34	-0.8
TSS4863TSS4864_27	0.0
TSS4863TSS4864_74	-1.7
TSS1060_17	0.0
TSS1060_54	-0.8
TSS1062_4	-1.7
TSS1062_47	-3.7
TSS1064_37	0.0
TSS1064_47	-1.3
pbpCp1_45	-2.9
pbpCp1_64	-1.8
yfjMp3_12	-1.9
yfjMp3_25	0.0
rlmEp2_48	0.0
TSS495_51	0.0
TSS495_52	0.0
sbmCp2_43	0.0
TSS2818_37	-0.5
TSS2818_55	-2.2
TSS636TSS637_11	-4.6
TSS636TSS637_34	-4.7
mpaAp2mpaAp4_39	0.0
mpaAp2mpaAp4_50	-2.9
TSS20TSS21TSS22_47	0.0
TSS20TSS21TSS22_57	0.0
TSS3789TSS3790TSS3791TSS3792TSS3793TSS3794TSS3795TSS3796TSS3797TSS3798_38	-1.8
TSS3789TSS3790TSS3791TSS3792TSS3793TSS3794TSS3795TSS3796TSS3797TSS3798_73	0.0
TSS1103_6	-2.0
ryfAp11_31	0.0
yhgEp7yhgEp9_47	0.0
yhgEp7yhgEp9_66	0.0
TSS3274TSS3275TSS3276TSS3277_37	-0.3
TSS3274TSS3275TSS3276TSS3277_83	0.0
TSS4140TSS4141_103	-0.3
rraAp_30	-3.4
rraAp_37	0.0
TSS4520TSS4521_50	-0.3
TSS4520TSS4521_81	0.0
TSS3960TSS3961_45	0.0
TSS3960TSS3961_53	0.0
ynjFp6_45	-0.5
ynjFp6_79	0.0
TSS5094_3	0.0
TSS2666TSS2668_42	0.0
yjaHp1_45	-1.4
yjaHp1_75	0.0
fliEp1_73	0.0
fliEp1_74	0.0
citTp4citTp6_6	-0.4
citTp4citTp6_11	0.0
dnaQp1_17	-2.2
dnaQp1_75	0.0
ygdIp10_9	-2.9
TSS325_46	-2.2
TSS325_68	-3.2
TSS323_25	0.0
TSS323_70	-0.1
TSS4229TSS4230TSS4231TSS4232TSS4233_141	-5.3
ackAp_27	-1.6
ackAp_64	0.0
TSS4115TSS4116TSS4117_7	0.0
TSS4115TSS4116TSS4117_66	0.0
lexAp_25	-0.5
lexAp_37	-2.2
ydeEp4_16	-1.1
ydeEp4_28	-0.8
ydjOp4_12	0.0
ydjOp4_27	-0.4
bssSp2_60	-1.8
lpdAp_76	0.0
ygfKp_21	-3.7
hemNp_40	-0.8
hemNp_70	-0.4
TSS4935TSS4936TSS4937_28	0.0
TSS4568_10	-0.2
TSS4568_50	-2.8
TSS2825TSS2826_40	0.0
TSS2825TSS2826_52	-1.4
treRp2treRp3treRp4_48	0.0
treRp2treRp3treRp4_114	-1.6
zntAp_41	0.0
zntAp_58	0.0
TSS3447_57	0.0
TSS787_35	-0.7
TSS787_45	-0.8
insHp3insHp4_41	0.0
insHp3insHp4_62	-0.1
yfeYp_40	0.0
tyrTp_35	-0.5
tyrTp_57	-7.9
yfiLp9yfiLp10_34	-1.1
yfiLp9yfiLp10_97	0.0
asnSp_57	-0.1
asnSp_75	0.0
infAp1_40	0.0
infAp1_59	0.0
gatZp_39	-2.5
gatZp_56	0.0
glyVp_31	0.0
glyVp_54	-0.6
ompRp2_15	0.0
TSS1008TSS1009TSS1010TSS1011TSS1012_54	-5.6
TSS1008TSS1009TSS1010TSS1011TSS1012_102	0.0
TSS647TSS648_25	0.0
alaCp_11	0.0
pgpBp_28	-2.8
pgpBp_59	-0.4
mreBp1_26	-2.8
TSS4474TSS4475_76	0.0
TSS4474TSS4475_95	-0.2
TSS4830TSS4831TSS4832_27	-1.9
TSS4830TSS4831TSS4832_56	-2.4
TSS877TSS878_83	0.0
yjiAp7_51	0.0
TSS3239TSS3240_29	0.0
TSS3239TSS3240_30	0.0
cspHp14cspHp15_4	0.0
TSS3474TSS3475_9	-2.4
TSS3474TSS3475_22	-2.2
TSS4360_27	0.0
TSS3428_43	0.0
TSS3428_56	0.0
yobBp8_27	-2.4
yobBp8_35	-6.0
TSS4366_12	-3.8
TSS4366_70	0.0
TSS2374TSS2376TSS2377TSS2378_96	-0.8
TSS2374TSS2376TSS2377TSS2378_129	-1.0
TSS2582TSS2583TSS2584_17	0.0
TSS2582TSS2583TSS2584_37	0.0
fadIp_23	0.0
fadIp_30	0.0
TSS814_54	-0.1
TSS4257_28	0.0
fieFp3fieFp4_19	-0.6
fieFp3fieFp4_89	-1.3
cysCp3_67	-0.5
cysCp3_68	-0.9
TSS5090TSS5091TSS5092_50	-4.1
TSS5090TSS5091TSS5092_92	-9.5
yhaJp7_13	-0.5
yhaJp7_46	-4.1
panCp4_5	-1.4
panCp4_48	0.0
TSS3194_46	-0.5
TSS3194_47	-0.5
purCp_35	0.0
purCp_77	-4.6
rpoBp_7	-2.6
ftsXp3ftsXp4_53	-2.7
ftsXp3ftsXp4_59	0.0
TSS274TSS275_67	0.0
TSS274TSS275_68	0.0
cydCp5_6	0.0
cydCp5_77	-0.9
yphBp2yphBp3_13	0.0
yphBp2yphBp3_14	0.0
mrcBp_37	0.0
purTp5_52	-1.5
TSS5016_78	0.0
galSp_4	-3.1
galSp_56	-1.7
TSS3512_25	-0.4
TSS3512_35	-2.5
TSS3149TSS3150_64	-4.6
TSS3149TSS3150_73	-1.6
yecHp5_14	0.0
yecHp5_74	0.0
yqhGp_38	0.0
yqhGp_43	0.0
qseBp1_48	0.0
qseBp1_79	0.0
sdaCp_47	-0.4
TSS4746_36	-6.5
proCp_7	-1.2
proCp_36	-1.0
TSS4960_64	0.0
ybeFp6_47	0.0
TSS4211_26	-2.4
ybeFp4_2	0.0
ybeFp4_32	0.0
araJp_45	-1.4
araJp_67	0.0
TSS3998_38	0.0
TSS3776_73	0.0
TSS3993_28	-1.3
TSS3993_34	0.0
TSS27_46	0.0
TSS27_71	0.0
TSS3991_27	-0.5
TSS3991_52	0.0
TSS2526TSS2527_46	-0.9
TSS2526TSS2527_75	-0.9
TSS4987_29	-3.5
TSS4987_69	0.0
TSS5113TSS5114_51	-1.2
TSS5113TSS5114_69	-0.7
dinGp_8	-5.4
yedDp5_54	-0.2
sdhDp2_30	-0.8
sdhDp2_59	0.0
gltXp1gltXp2gltXp3_31	0.0
ydgHp5_29	-1.4
ydgHp5_50	-0.2
ribBp_74	-1.5
ribBp_78	-0.8
TSS707TSS708_8	-2.1
TSS707TSS708_39	-0.4
TSS3602_16	0.0
TSS3602_68	-0.6
yhcMp1yhcMp4_15	0.0
yhcMp1yhcMp4_43	-6.3
TSS4287TSS4288_26	0.0
TSS4287TSS4288_48	-0.1
TSS3356_76	-1.2
csgGp1_70	-0.1
csgGp1_77	-2.7
TSS1800_6	-1.1
TSS1800_67	-2.0
rhmAp3_29	0.0
rhmAp3_44	-3.3
TSS2555_33	-2.1
TSS2555_49	-3.4
TSS2009_16	0.0
TSS2009_69	-2.2
TSS3386TSS3387_14	-1.6
TSS3386TSS3387_37	-4.5
hcpp_21	-2.8
TSS611TSS612_109	-1.5
yeaOp4_2	-1.2
yeaOp4_68	-2.2
rcsCp4_5	0.0
rcsCp4_42	0.0
pdhRp_28	0.0
pdhRp_76	-0.7
rsuAp3_28	0.0
rsuAp3_60	0.0
TSS2480_13	-3.9
TSS2480_20	0.0
TSS2484_33	-0.3
TSS2484_74	-3.1
TSS3569TSS3570TSS3571_60	0.0
emrKp_43	0.0
emrKp_75	0.0
TSS2172_18	0.0
hisBp_50	-0.4
TSS2177_27	-1.7
TSS2177_51	-1.6
yfdGp4_31	-1.1
TSS2646_13	-7.3
TSS2646_31	-3.3
TSS1478_40	0.0
chiAp_56	0.0
chiAp_65	-2.0
TSS1476_26	0.0
TSS1476_31	-1.9
TSS1474_1	-0.7
TSS1474_38	-1.0
ygbIp5_21	-2.9
ygbIp5_44	-0.8
rfaHp4_41	0.0
rfaHp4_44	-1.7
TSS2919TSS2920TSS2921_107	-0.5
TSS2919TSS2920TSS2921_114	-0.6
ralAp_64	-0.6
elaAp4_50	0.0
elaAp4_65	-1.4
TSS1877_32	0.0
TSS1877_38	-2.5
TSS1875_42	-3.0
TSS1875_71	0.0
TSS3548TSS3549_10	0.0
TSS3548TSS3549_36	0.0
tesAp_32	0.0
tesAp_46	-1.8
dcrBp2_26	0.0
dcrBp2_38	-1.0
TSS2399_32	-4.9
TSS2399_48	-2.4
TSS2397_36	-0.3
TSS2397_69	-3.1
dcrBp8_2	-1.4
amiCp7_61	-2.9
glpRp1_45	-3.3
glpRp1_56	-2.8
TSS2391_44	0.0
TSS2391_75	0.0
TSS1570TSS1571TSS1572_45	0.0
TSS2957_39	-1.0
TSS2957_52	0.0
TSS4296TSS4297_20	-4.3
TSS4296TSS4297_30	0.0
TSS2156TSS2157TSS2158TSS2159TSS2160TSS2161TSS2162TSS2163TSS2164TSS2165TSS2166TSS2167TSS2168TSS2169TSS2170_57	0.0
TSS2156TSS2157TSS2158TSS2159TSS2160TSS2161TSS2162TSS2163TSS2164TSS2165TSS2166TSS2167TSS2168TSS2169TSS2170_125	-3.1
pstBp1_5	-0.9
ytfFp6_55	0.0
ytfFp6_72	0.0
TSS880TSS881_39	0.0
TSS880TSS881_78	-0.2
TSS2023TSS2024_46	0.0
TSS2023TSS2024_56	-3.8
TSS141_29	0.0
TSS141_37	0.0
yjdKp3_32	0.0
TSS146_38	0.0
yagIp1_41	-1.0
TSS3832TSS3833_6	0.0
TSS3832TSS3833_70	-1.8
TSS1907_49	0.0
TSS1907_69	0.0
TSS1905_24	0.0
TSS1905_47	0.0
yiiFp7yiiFp8_10	0.0
yiiFp7yiiFp8_11	0.0
TSS1034TSS1035TSS1036TSS1037_32	0.0
TSS1902_35	-0.3
TSS1900_40	-1.0
TSS1900_65	-1.5
brnQp_24	0.0
brnQp_61	-2.0
TSS1726_33	0.0
TSS1726_43	-0.3
TSS2589TSS2590TSS2591TSS2592TSS2593TSS2594TSS2595TSS2596_92	-0.5
TSS1058_50	0.0
TSS1058_51	0.0
yhbTp1yhbTp2_24	0.0
yhbTp1yhbTp2_74	0.0
yqjAp2_71	0.0
yqjAp2_72	0.0
yqjAp1_33	-3.6
yqjAp1_37	-2.4
TSS1294_47	0.0
TSS1294_61	0.0
TSS1292_39	-4.0
TSS1290_2	0.0
TSS1290_39	0.0
argRp1_79	-0.6
TSS3018TSS3019_43	0.0
TSS3018TSS3019_107	-3.8
rpoSp1rpoSp2rpoSp3rpoSp4_179	-1.6
rpoSp1rpoSp2rpoSp3rpoSp4_182	-0.3
TSS3055TSS3056TSS3057TSS3058_91	0.0
TSS3055TSS3056TSS3057TSS3058_142	-0.8
TSS2823_27	0.0
TSS2823_79	-1.0
yjdAp1_48	0.0
yjdAp1_75	0.0
TSS715TSS716TSS717_114	0.0
TSS170TSS171_31	-1.0
TSS170TSS171_80	-0.9
yhfYp1yhfYp3_65	0.0
yhfYp1yhfYp3_74	-2.6
yzfAp2_24	0.0
yzfAp2_51	0.0
fepAp_1	0.0
yjbEp1_12	-3.1
yjbEp1_74	0.0
TSS1427TSS1428TSS1429TSS1430_2	0.0
TSS1427TSS1428TSS1429TSS1430_78	-0.4
yieKp3_14	-0.7
yieKp3_18	-0.1
rpsMp1_40	-0.3
rpsMp2_39	0.0
otsBp2_30	-0.5
otsBp2_35	0.0
rcnAp_32	0.0
iscAp6iscAp7_22	-2.7
iscAp6iscAp7_25	-1.8
yciWp4_68	-0.8
yciWp4_71	-1.5
crrpI_24	-0.6
crrpI_66	-2.3
cfap1_46	0.0
cfap1_47	0.0
evgAp1_2	0.0
yjjLp5_7	0.0
ymfJp8ymfJp9ymfJp10_37	-4.3
ymfJp8ymfJp9ymfJp10_57	0.0
TSS2011_30	-0.2
TSS2011_78	0.0
cmrp_1	0.0
cmrp_72	0.0
TSS2828TSS2829_13	-0.9
TSS2828TSS2829_123	0.0
ybisp_26	-0.2
ybisp_75	0.0
TSS2541_37	0.0
TSS2541_39	0.0
yhhMp4_34	-1.1
yhhMp4_77	0.0
mobAp1_32	-0.9
mobAp1_62	-0.1
yeiTp_22	-1.1
yeiTp_24	0.0
ygeIp7ygeIp8_81	0.0
ygeIp7ygeIp8_86	0.0
pssAp6_29	0.0
pssAp6_46	-0.9
tfaEp6_4	-0.3
tfaEp6_16	0.0
rpep_64	-1.4
rpep_67	-1.4
exuRp_37	0.0
impp3_41	-2.5
impp3_65	-0.9
TSS4574_48	-5.1
TSS4574_77	-0.5
rluAp1_30	-4.0
rluAp1_31	-3.8
TSS3670TSS3671TSS3672TSS3674TSS3675TSS3676_78	-2.0
TSS4510_33	-1.4
TSS4510_38	0.0
TSS4516_15	0.0
ybgEp4_32	-5.7
TSS555_22	-2.9
TSS957_51	-2.2
TSS957_78	-0.6
TSS1788_60	0.0
ryjAp_43	-0.5
yiaDp4_52	0.0
yiaDp4_62	-2.3
TSS959_6	0.0
TSS959_54	-1.0
TSS1711TSS1712_20	-4.6
TSS1711TSS1712_65	-2.2
yfdYp5yfdYp6_31	-0.7
yfdYp5yfdYp6_37	-1.5
ompAp1_71	-1.3
mntRp5mntRp6_6	0.0
mntRp5mntRp6_45	0.0
iraMp2_28	0.0
yrhBp7yrhBp9_45	-0.2
lysUp1_32	0.0
yieHp4_36	-2.3
yieHp4_42	-0.3
TSS816TSS817_9	0.0
TSS816TSS817_39	-0.7
yacHp5_37	0.0
TSS3470TSS3471_40	-3.9
TSS3470TSS3471_51	-3.1
napFp3_27	0.0
napFp2_14	0.0
napFp1_13	0.0
napFp1_41	0.0
ydcIp_13	0.0
arcAp2_13	-0.7
arcAp2_55	-0.3
ddpXp2ddpXp3_80	-3.0
ddpXp2ddpXp3_90	-3.6
TSS133TSS134TSS135_96	-3.8
TSS133TSS134TSS135_132	0.0
TSS5118_65	0.0
TSS5118_72	-0.5
pabCp1_36	0.0
pabCp8_19	0.0
pabCp8_20	0.0
ybhMp7_39	0.0
flxAp_69	-0.8
ynhGp7_29	0.0
ynhGp7_79	0.0
TSS4685_32	0.0
TSS3201TSS3202TSS3203_72	0.0
TSS3503_7	0.0
TSS3503_8	0.0
dnaTp_31	-3.7
dnaTp_75	-0.3
TSS5003_41	0.0
TSS793_37	-2.7
TSS793_41	-3.0
robp_55	-5.9
robp_73	0.0
emrDp_23	0.0
emrDp_30	0.0
yciCp_43	-2.5
yciCp_48	-4.0
ftsQp2_59	0.0
lpxMp4_33	0.0
lpxMp4_45	-0.5
TSS2412TSS2413_43	-0.3
TSS3753TSS3754TSS3755TSS3756TSS3757TSS3758TSS3759TSS3760TSS3761TSS3762TSS3763TSS3764TSS3765TSS3766_50	-0.8
yhhNp6_15	-0.8
yhhNp6_73	-0.6
TSS3586TSS3587TSS3588_24	-3.7
TSS4324TSS4325_6	-2.1
TSS4324TSS4325_40	-2.2
TSS4396_29	0.0
TSS4396_42	0.0
TSS1616TSS1617TSS1618TSS1619TSS1620TSS1621_71	0.0
TSS1616TSS1617TSS1618TSS1619TSS1620TSS1621_87	-1.5
TSS2766_22	0.0
TSS2764_40	-0.9
ftsPp1ftsPp2_26	0.0
ftsPp1ftsPp2_31	-3.8
fadHp_29	-2.7
TSS2768_33	-2.9
hisJp_36	-5.2
hisJp_48	-2.2
TSS4643_22	-4.7
TSS3366_34	0.0
TSS3366_37	-0.5
TSS3437_37	-3.7
TSS3437_58	-3.1
TSS1014_9	0.0
TSS1014_73	0.0
TSS3016_21	0.0
hdeAp_18	0.0
TSS799_34	-0.3
TSS799_50	0.0
TSS2548_55	-0.1
TSS2548_60	-3.0
ynjEp_56	0.0
chbGp4chbGp5_71	0.0
chbGp4chbGp5_115	-3.6
TSS3735TSS3736TSS3737_5	-6.7
TSS3735TSS3736TSS3737_75	-1.7
TSS2013_29	-4.4
TSS2013_45	-0.3
ycgVp10_37	-0.6
TSS3384_48	0.0
TSS3384_71	0.0
ybiPp5_8	0.0
ybiPp5_44	-3.0
TSS3381_35	-2.1
TSS3381_42	-5.1
ribAp2_9	0.0
ribAp2_72	-3.3
TSS3592TSS3593TSS3594_35	0.0
TSS3592TSS3593TSS3594_85	-3.9
TSS552_45	0.0
TSS552_75	0.0
fdhFp_2	-4.8
fdhFp_22	0.0
TSS550_36	-1.7
TSS550_39	-0.1
selUp5_3	-0.5
selUp5_37	-1.3
TSS2421TSS2422_65	-4.6
TSS2421TSS2422_76	-2.4
TSS2498_1	0.0
TSS2498_49	0.0
glpEp_27	-0.2
glpEp_49	0.0
TSS5163TSS5164_24	0.0
TSS5163TSS5164_82	-3.3
rsmEp1rsmEp4_47	-5.3
rsmEp1rsmEp4_83	-4.0
asrp_19	-1.2
asrp_47	-3.4
TSS178TSS179_29	-0.4
TSS178TSS179_50	-3.6
TSS547TSS548_41	-3.6
TSS547TSS548_42	-3.6
TSS1464_24	0.0
TSS1464_35	0.0
TSS4974TSS4975_16	-2.3
TSS4974TSS4975_77	-0.6
TSS157TSS158_59	-4.3
TSS157TSS158_75	-4.0
nanAp_27	-0.3
nanAp_29	0.0
TSS2053TSS2054_25	0.0
TSS2053TSS2054_68	-0.9
dsbCp_2	-0.7
dsbCp_37	0.0
gstBp_56	0.0
gstBp_75	-0.3
yhjRp12_2	-0.1
yhjRp12_41	-1.4
TSS1864_12	-1.2
TSS1864_13	-2.4
TSS3944_25	0.0
TSS3944_76	0.0
acrDp2_34	0.0
acrDp2_46	-0.7
damXp_71	0.0
damXp_77	-6.3
dsbCp2_59	0.0
dsbCp2_67	-1.5
TSS3369TSS3370TSS3371_57	-1.1
matCp2_40	-0.5
matCp2_46	0.0
TSS1771TSS1772TSS1773TSS1774_81	-2.4
uxuAp_26	-0.5
uxuAp_41	0.0
TSS2384_52	-0.5
TSS5078_32	-2.3
TSS2380_69	0.0
yjgZp1_2	-2.9
yjgZp1_21	0.0
katGp_8	0.0
katGp_58	-0.1
TSS3184_68	0.0
TSS3184_75	-1.1
dutp_11	0.0
dutp_49	0.0
yfcVp6_70	0.0
TSS4893TSS4894_124	-0.8
TSS2942_30	0.0
TSS2942_37	0.0
TSS2940_16	0.0
TSS2940_26	-2.2
TSS2946_3	-1.6
TSS2946_52	0.0
TSS173_7	-6.5
TSS173_28	-4.4
TSS2844TSS2845_14	-0.1
TSS2844TSS2845_68	-5.8
rlmIp4_36	-2.1
rlmIp4_48	-0.8
TSS5150TSS5151_53	-0.9
TSS5150TSS5151_66	0.0
kdsAp_9	0.0
kdsAp_10	0.0
TSS3813TSS3814TSS3815TSS3816_40	-0.8
TSS3813TSS3814TSS3815TSS3816_112	0.0
TSS5008_46	0.0
TSS5008_56	0.0
moaBp_34	-3.3
moaBp_56	-1.0
wzxCp5_33	0.0
wzxCp5_63	-4.4
ftsAp1_66	-0.5
TSS1915_33	-1.9
TSS1915_37	-1.2
TSS1911_56	-0.2
ccmHp1_11	0.0
ccmHp1_75	-2.4
TSS1913_27	-0.4
TSS1913_45	-1.6
TSS1042_36	-5.3
TSS1042_52	-0.2
TSS1735_55	0.0
TSS1735_73	0.0
TSS1737_48	-1.1
TSS1737_50	-1.5
TSS1731_29	-0.6
